,id,date,time,day,station,code,min_delay,min_gap,bound,line,vehicle,code_info,month_number,hour,year,Time,Time_group
12188,12189,10/4/2018,20:30,Thursday,WILSON STATION,TUCC,9,11,N,YU,5636,Transit Control Related Problems,10,20,2018,20,e
12189,12190,10/4/2018,21:40,Thursday,KIPLING STATION,MUSAN,4,8,W,BD,5072,Unsanitary Vehicle,10,21,2018,21,e
12190,12191,10/4/2018,22:01,Thursday,SHEPPARD WEST STATION,TUCC,5,10,N,YU,5556,Transit Control Related Problems,10,22,2018,22,e
12191,12192,10/4/2018,22:18,Thursday,JANE STATION,SUDP,3,7,W,BD,5262,Disorderly Patron,10,22,2018,22,e
12192,12193,10/4/2018,22:24,Thursday,DUPONT STATION,SUUT,7,12,N,YU,5576,Unauthorized at Track Level,10,22,2018,22,e
12193,12194,10/4/2018,23:16,Thursday,YONGE BLOOR YUS STATION,SUAP,4,9,N,YU,5581,Assault / Patron Involved,10,23,2018,23,e
12194,12195,10/5/2018,0:01,Friday,ROYAL YORK STATION,SUEAS,5,9,E,BD,5223,Emergency Alarm Station Activation,10,0,2018,24,e
12195,12196,10/5/2018,0:07,Friday,UNION STATION,MUI,7,12,S,YU,5781,Injured or ill Customer (On Train) - Transported,10,0,2018,24,e
12196,12197,10/5/2018,6:05,Friday,SHEPPARD WEST STATION,MUATC,6,10,N,YU,5516,ATC Project,10,6,2018,6,a
12197,12198,10/5/2018,6:47,Friday,SHEPPARD WEST STATION,MUATC,3,7,N,YU,5816,ATC Project,10,6,2018,6,a
12198,12199,10/5/2018,7:06,Friday,SHEPPARD WEST STATION,MUATC,4,8,N,YU,5636,ATC Project,10,7,2018,7,b
12199,12200,10/5/2018,7:25,Friday,YONGE BLOOR BD STATION,EUCO,9,11,W,BD,5165,Couplers,10,7,2018,7,b
12200,12201,10/5/2018,7:42,Friday,SHEPPARD WEST STATION,MUATC,4,8,N,YU,5446,ATC Project,10,7,2018,7,b
12201,12202,10/5/2018,8:44,Friday,SHEPPARD WEST STATION,PUSRA,4,9,N,YU,6126,Subway Radio System Fault ,10,8,2018,8,b
12202,12203,10/5/2018,9:07,Friday,UNION STATION,PUSRA,3,5,N,YU,5586,Subway Radio System Fault ,10,9,2018,9,b
12203,12204,10/5/2018,12:53,Friday,SHEPPARD WEST STATION,MUATC,4,6,N,YU,5566,ATC Project,10,12,2018,12,c
12204,12205,10/5/2018,15:30,Friday,BAY STATION,SUUT,6,8,E,BD,5163,Unauthorized at Track Level,10,15,2018,15,c
12205,12206,10/5/2018,15:38,Friday,WILSON STATION,TUMVS,3,5,S,YU,5616,Operator Violated Signal,10,15,2018,15,c
12206,12207,10/5/2018,15:56,Friday,YORKDALE STATION,SUEAS,12,14,N,YU,6086,Emergency Alarm Station Activation,10,15,2018,15,c
12207,12208,10/5/2018,16:33,Friday,SHEPPARD WEST STATION,MUATC,5,7,N,YU,6091,ATC Project,10,16,2018,16,c
12208,12209,10/5/2018,16:57,Friday,PAPE STATION,EUVA,3,5,E,BD,5319,Warning Alarm Systems,10,16,2018,16,c
12209,12210,10/5/2018,17:22,Friday,ISLINGTON STATION,MUDD,3,5,W,BD,5361,Door Problems - Debris Related,10,17,2018,17,d
12210,12211,10/5/2018,17:35,Friday,QUEEN STATION,SUUT,3,5,N,YU,5726,Unauthorized at Track Level,10,17,2018,17,d
12211,12212,10/5/2018,17:55,Friday,LAWRENCE EAST STATION,SRO,25,30,S,SRT,3022,Passenger Other,10,17,2018,17,d
12212,12213,10/5/2018,17:57,Friday,ST CLAIR STATION,MUIR,6,8,S,YU,5541,Injured or ill Customer (On Train) - Medical Aid Refused,10,17,2018,17,d
12213,12214,10/5/2018,18:39,Friday,PAPE STATION,EUNT,3,5,E,BD,5345,Equipment - No Trouble Found,10,18,2018,18,d
12214,12215,10/5/2018,19:28,Friday,SHEPPARD WEST STATION,TUO,9,11,N,YU,6061,Transportation Department - Other,10,19,2018,19,d
12215,12216,10/5/2018,23:33,Friday,DAVISVILLE STATION,MUDD,4,9,S,YU,5566,Door Problems - Debris Related,10,23,2018,23,e
12216,12217,10/6/2018,1:27,Saturday,PAPE STATION,SUAP,4,8,E,BD,5212,Assault / Patron Involved,10,1,2018,25,e
12217,12218,10/6/2018,2:03,Saturday,LAWRENCE WEST STATION,SUUT,13,18,N,YU,5621,Unauthorized at Track Level,10,2,2018,26,f
12218,12219,10/6/2018,5:48,Saturday,GREENWOOD STATION,TUNOA,4,9,E,BD,5232,No Operator Immediately Available ,10,5,2018,29,f
12219,12220,10/6/2018,5:55,Saturday,VAUGHAN MC STATION,TUNIP,4,9,S,YU,5811,Operator Not In Position,10,5,2018,29,f
12220,12221,10/6/2018,15:53,Saturday,CHESTER STATION,MUIR,10,14,E,BD,5207,Injured or ill Customer (On Train) - Medical Aid Refused,10,15,2018,15,c
12221,12222,10/6/2018,16:54,Saturday,YONGE BLOOR YUS STATION,SUO,3,8,N,YU,6031,Passenger Other,10,16,2018,16,c
12222,12223,10/6/2018,17:38,Saturday,COXWELL STATION,TUNIP,3,7,W,BD,5150,Operator Not In Position,10,17,2018,17,d
12223,12224,10/6/2018,18:24,Saturday,CHESTER STATION,SUDP,4,9,E,BD,5240,Disorderly Patron,10,18,2018,18,d
12224,12225,10/6/2018,18:27,Saturday,CHESTER STATION,PUSTS,4,8,W,BD,5240,Signals - Train Stops,10,18,2018,18,d
12225,12226,10/6/2018,20:46,Saturday,YONGE BLOOR YUS STATION,SUUT,4,9,N,YU,5996,Unauthorized at Track Level,10,20,2018,20,e
12226,12227,10/7/2018,8:04,Sunday,GLENCAIRN STATION,EUDO,5,9,S,YU,5396,Door Problems - Faulty Equipment,10,8,2018,8,b
12227,12228,10/7/2018,11:24,Sunday,QUEEN'S PARK STATION,SUDP,4,8,S,YU,5821,Disorderly Patron,10,11,2018,11,c
12228,12229,10/7/2018,14:06,Sunday,COXWELL STATION,EUTR,4,8,W,BD,5212,Trucks,10,14,2018,14,c
12229,12230,10/7/2018,14:54,Sunday,EGLINTON STATION,TUCC,15,18,N,YU,5631,Transit Control Related Problems,10,14,2018,14,c
12230,12231,10/7/2018,15:39,Sunday,GLENCAIRN STATION,SUO,3,6,N,YU,5596,Passenger Other,10,15,2018,15,c
12231,12232,10/7/2018,17:03,Sunday,DUNDAS STATION,MUI,8,12,S,YU,5391,Injured or ill Customer (On Train) - Transported,10,17,2018,17,d
12232,12233,10/7/2018,18:17,Sunday,MIDLAND STATION,TRO,5,10,S,SRT,3008,Transportation Department - Other,10,18,2018,18,d
12233,12234,10/7/2018,18:34,Sunday,FINCH STATION,MUTO,4,8,S,YU,5621,Misc. Transportation Other - Employee Non-Chargeable,10,18,2018,18,d
12234,12235,10/7/2018,18:53,Sunday,DUPONT STATION,SUUT,3,7,N,YU,5906,Unauthorized at Track Level,10,18,2018,18,d
12235,12236,10/7/2018,20:45,Sunday,MIDLAND STATION,SRAP,6,11,N,SRT,3017,Assault / Patron Involved,10,20,2018,20,e
12236,12237,10/7/2018,22:04,Sunday,ISLINGTON STATION,TUO,3,7,E,BD,5030,Transportation Department - Other,10,22,2018,22,e
12237,12238,10/8/2018,0:05,Monday,KIPLING STATION,TUMVS,7,11,W,BD,5030,Operator Violated Signal,10,0,2018,24,e
12238,12239,10/8/2018,5:56,Monday,UNION STATION,TUO,10,0,N,YU,0,Transportation Department - Other,10,5,2018,29,f
12239,12240,10/8/2018,5:58,Monday,ST GEORGE YUS STATION,TUO,11,0,S,YU,0,Transportation Department - Other,10,5,2018,29,f
12240,12241,10/8/2018,6:06,Monday,DAVISVILLE STATION,EUYRD,5,10,N,YU,0,Yard/Carhouse Related Problems,10,6,2018,6,a
12241,12242,10/8/2018,9:41,Monday,EGLINTON STATION,MUTO,5,10,S,YU,6076,Misc. Transportation Other - Employee Non-Chargeable,10,9,2018,9,b
12242,12243,10/8/2018,20:15,Monday,KENNEDY BD STATION,TUSC,4,8,E,BD,5046,Operator Overspeeding,10,20,2018,20,e
12243,12244,10/8/2018,21:20,Monday,DOWNSVIEW PARK STATION,EUNT,5,10,N,YU,5746,Equipment - No Trouble Found,10,21,2018,21,e
12244,12245,10/8/2018,22:06,Monday,DUNDAS WEST STATION,MUDD,3,7,W,BD,5097,Door Problems - Debris Related,10,22,2018,22,e
12245,12246,10/8/2018,23:35,Monday,ST PATRICK STATION,TUOS,4,9,N,YU,5391,Operator Overshot Platform,10,23,2018,23,e
12246,12247,10/9/2018,0:20,Tuesday,WILSON STATION,TUNOA,5,10,N,YU,0,No Operator Immediately Available ,10,0,2018,24,e
12247,12248,10/9/2018,0:43,Tuesday,ROSEDALE STATION,SUAP,6,11,N,YU,5806,Assault / Patron Involved,10,0,2018,24,e
12248,12249,10/9/2018,6:39,Tuesday,BROADVIEW STATION,EUDO,8,10,W,BD,5027,Door Problems - Faulty Equipment,10,6,2018,6,a
12249,12250,10/9/2018,6:56,Tuesday,BATHURST STATION,SUAP,5,9,E,BD,5226,Assault / Patron Involved,10,6,2018,6,a
12250,12251,10/9/2018,7:21,Tuesday,YONGE BLOOR YUS STATION,SUDP,3,5,N,YU,5656,Disorderly Patron,10,7,2018,7,b
12251,12252,10/9/2018,7:40,Tuesday,ST CLAIR WEST STATION,MUI,13,15,N,YU,5586,Injured or ill Customer (On Train) - Transported,10,7,2018,7,b
12252,12253,10/9/2018,8:25,Tuesday,DUFFERIN STATION,MUI,10,12,E,BD,5293,Injured or ill Customer (On Train) - Transported,10,8,2018,8,b
12253,12254,10/9/2018,8:33,Tuesday,LESLIE STATION,TUMVS,4,9,E,SHP,6141,Operator Violated Signal,10,8,2018,8,b
12254,12255,10/9/2018,8:42,Tuesday,DON MILLS STATION,PUOPO,5,10,W,SHP,6146,OPTO (COMMS) Train Door Monitoring,10,8,2018,8,b
12255,12256,10/9/2018,9:08,Tuesday,UNION STATION,MUIR,5,7,N,YU,5991,Injured or ill Customer (On Train) - Medical Aid Refused,10,9,2018,9,b
12256,12257,10/9/2018,9:34,Tuesday,PAPE STATION,TUO,3,5,W,BD,5316,Transportation Department - Other,10,9,2018,9,b
12257,12258,10/9/2018,10:00,Tuesday,KENNEDY BD STATION,MUSAN,3,6,W,BD,5066,Unsanitary Vehicle,10,10,2018,10,c
12258,12259,10/9/2018,11:11,Tuesday,ST GEORGE BD STATION,MUSAN,3,5,W,BD,5302,Unsanitary Vehicle,10,11,2018,11,c
12259,12260,10/9/2018,11:48,Tuesday,GREENWOOD STATION,EUNT,8,11,E,BD,5139,Equipment - No Trouble Found,10,11,2018,11,c
12260,12261,10/9/2018,12:23,Tuesday,WELLESLEY STATION,SUDP,3,8,N,YU,5536,Disorderly Patron,10,12,2018,12,c
12261,12262,10/9/2018,15:10,Tuesday,PAPE STATION,MUD,4,6,E,BD,5336,Door Problems - Passenger Related,10,15,2018,15,c
12262,12263,10/9/2018,16:21,Tuesday,MIDLAND STATION,SRAP,5,10,S,SRT,3002,Assault / Patron Involved,10,16,2018,16,c
12263,12264,10/9/2018,17:23,Tuesday,SCARBOROUGH CTR STATIO,MRUIR,3,8,N,SRT,3011,Injured or ill Customer (On Train) - Medical Aid Refused,10,17,2018,17,d
12264,12265,10/9/2018,17:44,Tuesday,CASTLE FRANK STATION,EUDO,5,7,W,BD,5219,Door Problems - Faulty Equipment,10,17,2018,17,d
12265,12266,10/9/2018,21:59,Tuesday,SHEPPARD WEST STATION,EUTL,9,12,N,YU,5771,Trainline System,10,21,2018,21,e
12266,12267,10/9/2018,22:49,Tuesday,BESSARION STATION,MUPAA,4,9,E,SHP,6166,Passenger Assistance Alarm Activated - No Trouble Found,10,22,2018,22,e
12267,12268,10/9/2018,23:08,Tuesday,WELLESLEY STATION,SUAP,8,13,N,YU,5781,Assault / Patron Involved,10,23,2018,23,e
12268,12269,10/9/2018,23:47,Tuesday,KENNEDY BD STATION,SUO,4,8,W,BD,5519,Passenger Other,10,23,2018,23,e
12269,12270,10/10/2018,1:48,Wednesday,SPADINA YUS STATION,MUI,18,23,N,YU,6096,Injured or ill Customer (On Train) - Transported,10,1,2018,25,e
12270,12271,10/10/2018,7:50,Wednesday,JANE STATION,EUNT,6,8,E,BD,5151,Equipment - No Trouble Found,10,7,2018,7,b
12271,12272,10/10/2018,8:07,Wednesday,VICTORIA PARK STATION,PUEO,3,5,E,BD,5049,,10,8,2018,8,b
12272,12273,10/10/2018,8:54,Wednesday,KEELE STATION,MUDD,4,6,W,BD,5286,Door Problems - Debris Related,10,8,2018,8,b
12273,12274,10/10/2018,10:11,Wednesday,OSSINGTON STATION,MUIR,4,7,E,BD,5115,Injured or ill Customer (On Train) - Medical Aid Refused,10,10,2018,10,c
12274,12275,10/10/2018,10:30,Wednesday,MCCOWAN STATION,TRNIP,4,10,S,SRT,3000,Operator Not In Position,10,10,2018,10,c
12275,12276,10/10/2018,11:29,Wednesday,SCARBOROUGH CTR STATIO,ERLV,6,14,S,SRT,3000,Low Voltage,10,11,2018,11,c
12276,12277,10/10/2018,12:02,Wednesday,MCCOWAN STATION,ERCD,6,12,S,SRT,3000,Consequential Delay (2nd Delay Same Fault),10,12,2018,12,c
12277,12278,10/10/2018,13:59,Wednesday,KIPLING STATION,MUI,3,6,W,BD,5255,Injured or ill Customer (On Train) - Transported,10,13,2018,13,c
12278,12279,10/10/2018,15:21,Wednesday,YONGE BLOOR YUS STATION,SUDP,3,6,N,YU,5941,Disorderly Patron,10,15,2018,15,c
12279,12280,10/10/2018,15:28,Wednesday,SPADINA BD STATION,SUUT,9,11,E,BD,5046,Unauthorized at Track Level,10,15,2018,15,c
12280,12281,10/10/2018,17:32,Wednesday,SPADINA BD STATION,EUBK,3,5,E,BD,5146,Brakes,10,17,2018,17,d
12281,12282,10/10/2018,18:20,Wednesday,SHERBOURNE STATION,MUI,5,7,E,BD,5269,Injured or ill Customer (On Train) - Transported,10,18,2018,18,d
12282,12283,10/10/2018,18:44,Wednesday,DUNDAS WEST STATION,SUDP,5,7,W,BD,5052,Disorderly Patron,10,18,2018,18,d
12283,12284,10/10/2018,20:36,Wednesday,YORK UNIVERSITY STATIO,MUPAA,5,8,N,YU,6121,Passenger Assistance Alarm Activated - No Trouble Found,10,20,2018,20,e
12284,12285,10/11/2018,0:53,Thursday,WARDEN STATION,PUSTS,5,10,W,BD,5305,Signals - Train Stops,10,0,2018,24,e
12285,12286,10/11/2018,1:47,Thursday,VAUGHAN MC STATION,MUI,10,15,N,YU,5861,Injured or ill Customer (On Train) - Transported,10,1,2018,25,e
12286,12287,10/11/2018,6:46,Thursday,SHEPPARD WEST STATION,MUATC,4,8,N,YU,5816,ATC Project,10,6,2018,6,a
12287,12288,10/11/2018,6:56,Thursday,ST GEORGE BD STATION,EUBK,3,5,W,BD,5157,Brakes,10,6,2018,6,a
12288,12289,10/11/2018,7:43,Thursday,ST CLAIR STATION,MUIR,5,7,N,YU,6021,Injured or ill Customer (On Train) - Medical Aid Refused,10,7,2018,7,b
12289,12290,10/11/2018,8:28,Thursday,SPADINA YUS STATION,SUDP,4,6,S,YU,5586,Disorderly Patron,10,8,2018,8,b
12290,12291,10/11/2018,8:49,Thursday,EGLINTON STATION,MUI,3,5,S,YU,6091,Injured or ill Customer (On Train) - Transported,10,8,2018,8,b
12291,12292,10/11/2018,14:42,Thursday,DONLANDS STATION,MUCL,4,8,W,BD,0,Divisional Clerk Related,10,14,2018,14,c
12292,12293,10/11/2018,15:12,Thursday,ST GEORGE BD STATION,MUPAA,3,6,E,BD,5243,Passenger Assistance Alarm Activated - No Trouble Found,10,15,2018,15,c
12293,12294,10/11/2018,15:13,Thursday,KIPLING STATION,MUO,3,6,E,BD,5129,Miscellaneous Other,10,15,2018,15,c
12294,12295,10/11/2018,15:46,Thursday,DUPONT STATION,MUPAA,4,6,N,YU,5656,Passenger Assistance Alarm Activated - No Trouble Found,10,15,2018,15,c
12295,12296,10/11/2018,15:50,Thursday,KIPLING STATION,MUSAN,3,6,E,BD,5018,Unsanitary Vehicle,10,15,2018,15,c
12296,12297,10/11/2018,16:25,Thursday,PAPE STATION,MUSAN,3,5,E,BD,5018,Unsanitary Vehicle,10,16,2018,16,c
12297,12298,10/11/2018,17:09,Thursday,SUMMERHILL STATION,MUPAA,3,5,N,YU,5636,Passenger Assistance Alarm Activated - No Trouble Found,10,17,2018,17,d
12298,12299,10/11/2018,17:13,Thursday,WELLESLEY STATION,SUDP,5,7,S,YU,6041,Disorderly Patron,10,17,2018,17,d
12299,12300,10/11/2018,17:40,Thursday,ST CLAIR WEST STATION,MUI,6,8,S,YU,5961,Injured or ill Customer (On Train) - Transported,10,17,2018,17,d
12300,12301,10/11/2018,17:48,Thursday,KIPLING STATION,TUNIP,3,5,E,BD,5062,Operator Not In Position,10,17,2018,17,d
12301,12302,10/11/2018,18:04,Thursday,BROADVIEW STATION,MUD,4,6,E,BD,5083,Door Problems - Passenger Related,10,18,2018,18,d
12302,12303,10/11/2018,18:35,Thursday,HIGHWAY 407 STATION,MUATC,5,7,S,YU,5721,ATC Project,10,18,2018,18,d
12303,12304,10/11/2018,22:32,Thursday,EGLINTON STATION,PUTD,3,8,N,YU,5646,Track Level Debris - Controllable,10,22,2018,22,e
12304,12305,10/11/2018,22:34,Thursday,DUNDAS STATION,MUPAA,3,7,N,YU,6006,Passenger Assistance Alarm Activated - No Trouble Found,10,22,2018,22,e
12305,12306,10/12/2018,0:55,Friday,YONGE BLOOR BD STATION,MUPLB,8,12,W,BD,5072,Fire/Smoke Plan B - Source TTC,10,0,2018,24,e
12306,12307,10/12/2018,1:23,Friday,ST GEORGE YUS STATION,PUSTC,5,10,S,YU,6926,Signals - Track Circuit Problems,10,1,2018,25,e
12307,12308,10/12/2018,5:43,Friday,CHRISTIE STATION,PUTWZ,5,0,W,BD,5190,Work Zone Problems - Track,10,5,2018,29,f
12308,12309,10/12/2018,6:14,Friday,SHEPPARD WEST STATION,MUATC,9,13,N,YU,5816,ATC Project,10,6,2018,6,a
12309,12310,10/12/2018,8:21,Friday,YONGE BLOOR YUS STATION,EUNT,3,5,S,YU,5396,Equipment - No Trouble Found,10,8,2018,8,b
12310,12311,10/12/2018,9:38,Friday,MUSEUM STATION,MUPAA,3,5,S,YU,5071,Passenger Assistance Alarm Activated - No Trouble Found,10,9,2018,9,b
12311,12312,10/12/2018,15:25,Friday,ST GEORGE BD STATION,MUI,4,6,W,BD,5312,Injured or ill Customer (On Train) - Transported,10,15,2018,15,c
12312,12313,10/12/2018,15:34,Friday,EGLINTON WEST STATION,MUIR,3,5,N,YU,6096,Injured or ill Customer (On Train) - Medical Aid Refused,10,15,2018,15,c
12313,12314,10/12/2018,16:04,Friday,KIPLING STATION,MUSC,3,5,E,BD,5158,Miscellaneous Speed Control,10,16,2018,16,c
12314,12315,10/12/2018,17:05,Friday,ST GEORGE BD STATION,MUDD,6,8,W,BD,5122,Door Problems - Debris Related,10,17,2018,17,d
12315,12316,10/12/2018,17:07,Friday,FINCH STATION,EUBK,3,5,S,YU,6071,Brakes,10,17,2018,17,d
12316,12317,10/12/2018,18:49,Friday,ST GEORGE YUS STATION,SUDP,4,6,N,YU,5851,Disorderly Patron,10,18,2018,18,d
12317,12318,10/12/2018,19:41,Friday,OLD MILL STATION,MUPR1,5,8,E,BD,5240,Priority One - Train in Contact With Person,10,19,2018,19,d
12318,12319,10/12/2018,19:41,Friday,WILSON STATION,TUO,4,7,N,YU,5471,Transportation Department - Other,10,19,2018,19,d
12319,12320,10/12/2018,20:38,Friday,SHEPPARD WEST STATION,SUDP,3,6,S,YU,6116,Disorderly Patron,10,20,2018,20,e
12320,12321,10/12/2018,20:54,Friday,LAWRENCE STATION,SUO,3,6,N,YU,5746,Passenger Other,10,20,2018,20,e
12321,12322,10/12/2018,21:20,Friday,SHEPPARD WEST STATION,SUDP,5,10,S,YU,6106,Disorderly Patron,10,21,2018,21,e
12322,12323,10/12/2018,23:25,Friday,LAWRENCE STATION,SUDP,3,8,N,YU,5906,Disorderly Patron,10,23,2018,23,e
12323,12324,10/13/2018,1:57,Saturday,YONGE BLOOR YUS STATION,MUPAA,3,8,N,YU,5856,Passenger Assistance Alarm Activated - No Trouble Found,10,1,2018,25,e
12324,12325,10/13/2018,6:56,Saturday,BROADVIEW STATION,EUNT,3,7,E,BD,5183,Equipment - No Trouble Found,10,6,2018,6,a
12325,12326,10/13/2018,10:22,Saturday,SHEPPARD-YONGE YUS STATION,SUDP,5,10,N,YU,5426,Disorderly Patron,10,10,2018,10,c
12326,12327,10/13/2018,12:11,Saturday,KENNEDY SRT STATION,ERDB,5,11,N,SRT,3019,Disc Brakes,10,12,2018,12,c
12327,12328,10/13/2018,12:24,Saturday,MCCOWAN STATION,ERDB,3,9,S,SRT,3019,Disc Brakes,10,12,2018,12,c
12328,12329,10/13/2018,12:35,Saturday,SHEPPARD WEST STATION,SUO,4,7,S,YU,5841,Passenger Other,10,12,2018,12,c
12329,12330,10/13/2018,14:42,Saturday,ST GEORGE YUS STATION,TUMVS,5,8,S,YU,6091,Operator Violated Signal,10,14,2018,14,c
12330,12331,10/13/2018,15:14,Saturday,KEELE STATION,MUDD,5,9,W,BD,5122,Door Problems - Debris Related,10,15,2018,15,c
12331,12332,10/13/2018,18:12,Saturday,DAVISVILLE STATION,SUO,3,6,N,YU,5426,Passenger Other,10,18,2018,18,d
12332,12333,10/13/2018,19:20,Saturday,RUNNYMEDE STATION,EUDO,4,8,E,BD,5330,Door Problems - Faulty Equipment,10,19,2018,19,d
12333,12334,10/14/2018,8:13,Sunday,DAVISVILLE STATION,MUNOA,5,10,S,YU,6046,No Operator Immediately Available - Not E.S.A. Related ,10,8,2018,8,b
12334,12335,10/14/2018,12:42,Sunday,SHEPPARD WEST STATION,MUATC,3,7,N,YU,5441,ATC Project,10,12,2018,12,c
12335,12336,10/14/2018,22:30,Sunday,SHERBOURNE STATION,PUTDN,38,42,E,BD,5146,,10,22,2018,22,e
12336,12337,10/14/2018,23:38,Sunday,VICTORIA PARK STATION,SUBT,48,53,E,BD,5046,Bomb Threat,10,23,2018,23,e
12337,12338,10/15/2018,0:53,Monday,KEELE STATION,SUDP,6,10,E,BD,5026,Disorderly Patron,10,0,2018,24,e
12338,12339,10/15/2018,1:30,Monday,ST CLAIR WEST STATION,TUMVS,5,10,N,YU,5526,Operator Violated Signal,10,1,2018,25,e
12339,12340,10/15/2018,6:19,Monday,WARDEN STATION,MUSC,6,9,W,BD,5117,Miscellaneous Speed Control,10,6,2018,6,a
12340,12341,10/15/2018,6:42,Monday,GREENWOOD STATION,MUO,3,5,E,BD,5195,Miscellaneous Other,10,6,2018,6,a
12341,12342,10/15/2018,7:26,Monday,ST ANDREW STATION,MUSAN,3,5,S,YU,5836,Unsanitary Vehicle,10,7,2018,7,b
12342,12343,10/15/2018,8:06,Monday,KENNEDY BD STATION,EUSC,3,5,W,BD,5144,Speed Control Equipment  ,10,8,2018,8,b
12343,12344,10/15/2018,8:10,Monday,BATHURST STATION,MUI,19,21,E,BD,5137,Injured or ill Customer (On Train) - Transported,10,8,2018,8,b
12344,12345,10/15/2018,8:13,Monday,KENNEDY BD STATION,TUMVS,3,5,W,BD,5117,Operator Violated Signal,10,8,2018,8,b
12345,12346,10/15/2018,8:19,Monday,ST CLAIR STATION,MUIR,7,9,S,YU,5901,Injured or ill Customer (On Train) - Medical Aid Refused,10,8,2018,8,b
12346,12347,10/15/2018,8:27,Monday,CHRISTIE STATION,MUIR,3,5,E,BD,5071,Injured or ill Customer (On Train) - Medical Aid Refused,10,8,2018,8,b
12347,12348,10/15/2018,8:34,Monday,EGLINTON STATION,MUIR,3,5,S,YU,5481,Injured or ill Customer (On Train) - Medical Aid Refused,10,8,2018,8,b
12348,12349,10/15/2018,8:45,Monday,VICTORIA PARK STATION,EUTR,3,5,W,BD,5066,Trucks,10,8,2018,8,b
12349,12350,10/15/2018,9:47,Monday,ST GEORGE YUS STATION,EUDO,4,6,N,YU,6126,Door Problems - Faulty Equipment,10,9,2018,9,b
12350,12351,10/15/2018,10:36,Monday,DUNDAS WEST STATION,MUPAA,3,6,E,BD,5205,Passenger Assistance Alarm Activated - No Trouble Found,10,10,2018,10,c
12351,12352,10/15/2018,10:40,Monday,PAPE STATION,EUTR,3,6,E,BD,5137,Trucks,10,10,2018,10,c
12352,12353,10/15/2018,11:00,Monday,SHEPPARD WEST STATION,MUATC,9,11,N,YU,5541,ATC Project,10,11,2018,11,c
12353,12354,10/15/2018,11:59,Monday,YONGE BLOOR BD STATION,MUDD,4,7,W,BD,5144,Door Problems - Debris Related,10,11,2018,11,c
12354,12355,10/15/2018,12:10,Monday,VICTORIA PARK STATION,MUSC,3,6,W,BD,5018,Miscellaneous Speed Control,10,12,2018,12,c
12355,12356,10/15/2018,12:49,Monday,FINCH STATION,MUTO,5,8,S,YU,5501,Misc. Transportation Other - Employee Non-Chargeable,10,12,2018,12,c
12356,12357,10/15/2018,17:16,Monday,CHRISTIE STATION,MUIR,5,7,W,BD,5032,Injured or ill Customer (On Train) - Medical Aid Refused,10,17,2018,17,d
12357,12358,10/15/2018,17:31,Monday,SHEPPARD WEST STATION,MUATC,3,5,N,YU,5581,ATC Project,10,17,2018,17,d
12358,12359,10/15/2018,18:37,Monday,RUNNYMEDE STATION,MUIR,8,10,W,BD,5288,Injured or ill Customer (On Train) - Medical Aid Refused,10,18,2018,18,d
12359,12360,10/15/2018,18:50,Monday,BAYVIEW STATION,EUDO,5,10,E,SHP,6151,Door Problems - Faulty Equipment,10,18,2018,18,d
12360,12361,10/15/2018,19:52,Monday,OLD MILL STATION,MUPAA,6,9,E,BD,5195,Passenger Assistance Alarm Activated - No Trouble Found,10,19,2018,19,d
12361,12362,10/15/2018,19:59,Monday,BATHURST STATION,SUAE,3,6,W,BD,5179,Assault / Employee Involved,10,19,2018,19,d
12362,12363,10/15/2018,20:12,Monday,COLLEGE STATION,MUPAA,4,7,N,YU,5456,Passenger Assistance Alarm Activated - No Trouble Found,10,20,2018,20,e
12363,12364,10/15/2018,21:03,Monday,KENNEDY BD STATION,MUIR,4,8,W,BD,5318,Injured or ill Customer (On Train) - Medical Aid Refused,10,21,2018,21,e
12364,12365,10/15/2018,23:11,Monday,CHRISTIE STATION,TUMVS,4,8,E,BD,5026,Operator Violated Signal,10,23,2018,23,e
12365,12366,10/16/2018,0:35,Tuesday,UNION STATION,PUSNT,3,8,N,YU,6086,Signal Problem - No Trouble,10,0,2018,24,e
12366,12367,10/16/2018,6:07,Tuesday,SUMMERHILL STATION,MUPAA,3,7,N,YU,6136,Passenger Assistance Alarm Activated - No Trouble Found,10,6,2018,6,a
12367,12368,10/16/2018,6:45,Tuesday,DUNDAS WEST STATION,EUDO,6,8,W,BD,5321,Door Problems - Faulty Equipment,10,6,2018,6,a
12368,12369,10/16/2018,6:45,Tuesday,SCARBOROUGH CTR STATIO,ERDO,3,7,S,SRT,3018,Door Problems - Faulty Equipment,10,6,2018,6,a
12369,12370,10/16/2018,7:33,Tuesday,ST GEORGE YUS STATION,SUAP,4,8,S,YU,5906,Assault / Patron Involved,10,7,2018,7,b
12370,12371,10/16/2018,7:43,Tuesday,FINCH STATION,MUTO,3,5,S,YU,5776,Misc. Transportation Other - Employee Non-Chargeable,10,7,2018,7,b
12371,12372,10/16/2018,8:03,Tuesday,QUEEN STATION,MUIR,6,8,S,YU,5516,Injured or ill Customer (On Train) - Medical Aid Refused,10,8,2018,8,b
12372,12373,10/16/2018,8:07,Tuesday,CHESTER STATION,MUO,3,5,E,BD,5154,Miscellaneous Other,10,8,2018,8,b
12373,12374,10/16/2018,8:40,Tuesday,ROSEDALE STATION,MUIR,5,7,S,YU,6126,Injured or ill Customer (On Train) - Medical Aid Refused,10,8,2018,8,b
